numero_processo,tribunal,grau,classe,classe_codigo,assunto,n_assuntos,orgao_julgador,municipio_ibge,sistema,formato,nivel_sigilo,data_ajuizamento,data_ultima_atualizacao
22167413420228260000,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,5ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-06,2024-07-19
00014729020238260564,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,05 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-02-06,2024-08-26
00049885520238260100,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,12 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-07,2024-07-20
00005323420238260077,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE BIRIGUI,3506508.0,SAJ,Eletrônico,0,2023-02-07,2024-02-28
10025624920238260554,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,02 FAZENDA PUBLICA DE SANTO ANDRE,3547809.0,SAJ,Eletrônico,0,2023-02-07,2023-07-19
00035838420238260002,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE SANTO AMARO,3550308.0,SAJ,Eletrônico,0,2023-02-07,2023-07-19
00015144220238260564,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,05 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-02-07,2024-08-26
00032352120238260405,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,06 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2023-02-07,2024-08-26
00000853920238260144,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,VARA UNICA DE CONCHAL,,SAJ,Eletrônico,0,2023-02-08,2024-08-25
10007468220238260408,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-08,2024-02-28
00051159020238260100,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,37 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-08,2024-07-20
10073708820218260127,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,5ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-08,2023-07-27
10142416720218260602,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,Inválido,Eletrônico,0,2023-02-08,2024-08-30
00034878220238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-02-08,2024-08-25
00004250920238260297,TJSP,G1,Cumprimento Provisório de Sentença,157,Planos de Saúde,1,03 CUMULATIVA DE JALES,3524808.0,SAJ,Eletrônico,0,2023-02-09,2024-02-28
00001805820238260471,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PORTO FELIZ,,SAJ,Eletrônico,0,2023-02-09,2024-08-27
23013270420228260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-09,2024-07-19
00004743920238260624,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE TATUI,3554003.0,SAJ,Eletrônico,0,2023-02-09,2023-11-23
23009928220228260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-09,2024-07-19
00053384320238260100,TJSP,G1,Cumprimento Provisório de Decisão,10980,Planos de Saúde,1,09 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-09,2024-07-20
00007864520238260032,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2023-02-09,2024-08-28
10542763320228260053,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,1ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-09,2024-07-19
00021069220238260562,TJSP,JE,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,,SAJ,Eletrônico,0,2023-02-09,2024-08-01
00001050320238260153,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE CRAVINHOS,3513108.0,SAJ,Eletrônico,0,2023-02-09,2024-05-28
21879618420228260000,TJSP,G2,Embargos de Declaração Cível,1689,Planos de Saúde,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-09,2023-04-26
10061957220228260564,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00056225120238260100,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,36 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-10,2024-07-20
00002355120238260360,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,JUIZADO ESPECIAL CIVEL CRIM. DE MOCOCA,,SAJ,Eletrônico,0,2023-02-10,2025-08-04
10023523520228260650,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,11ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
10023877420228260462,TJSP,G2,Remessa Necessária Cível,199,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00006091420238260604,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE SUMARE,,SAJ,Eletrônico,0,2023-02-10,2024-07-20
10674475720228260053,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,7ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
10101900620228260011,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
20267215220238260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
10448837920188260100,TJSP,G2,Embargos de Declaração Cível,1689,Planos de Saúde,1,10ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-10,2023-07-27
10092062220228260011,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,8ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00033405620238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,08 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-02-10,2024-08-25
10108086520228260361,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,9ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00002959420238260272,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPIRA,,SAJ,Eletrônico,0,2023-02-10,2024-08-26
10113662020228260011,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
10067992820208260071,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-20
10183615420218260053,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,13ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
10032398920228260562,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00016545020228260002,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,5ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
00065560920238260100,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,31 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-10,2024-07-20
20268038320238260000,TJSP,G2,Agravo de Instrumento,202,Tratamento Domiciliar (Home Care),1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
22928932620228260000,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento Domiciliar (Home Care),1,5ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-10,2024-03-25
20269969820238260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-10,2024-07-19
20275650220238260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-10,2023-06-26
00002372120238260360,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,JUIZADO ESPECIAL CIVEL CRIM. DE MOCOCA,,SAJ,Eletrônico,0,2023-02-11,2025-08-10
00056918320238260100,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,38 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-12,2024-07-20
00001932020238260063,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL E CRIMINAL DE BARRA BONITA,3505302.0,SAJ,Eletrônico,0,2023-02-13,2024-03-10
00005883220238260024,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE ANDRADINA,,SAJ,Eletrônico,0,2023-02-13,2024-07-19
00014761920238260309,TJSP,G1,Cumprimento Provisório de Sentença,157,Planos de Saúde,1,02 CIVEL DE JUNDIAI,,SAJ,Eletrônico,0,2023-02-13,2024-08-25
00033206320238260451,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,05 CIVEL DE PIRACICABA,,SAJ,Eletrônico,0,2023-02-13,2024-07-20
10024995620228260005,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,6ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-13,2024-02-26
10108584620188260001,TJSP,G2,Apelação Cível,198,Serviços Hospitalares,1,36ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-13,2023-08-28
10206361120228260224,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-13,2024-07-19
23017818120228260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-14,2024-07-19
10039963320198260451,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-14,2025-08-14
10034354320238260071,TJSP,G1,Mandado de Segurança Cível,120,Assistência Médico-Hospitalar,2,02 FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-02-14,2024-02-28
00025977320238260506,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE RIBEIRAO PRETO,,SAJ,Eletrônico,0,2023-02-15,2024-07-19
00005278620238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
00005035820238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
20134342220238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-15,2023-07-27
00005304120238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
00004784520238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
10035584120238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
00005321120238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
10067492620228260008,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,8ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-15,2023-07-27
00004740820238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-15,2024-02-28
10197659220218260554,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-15,2023-10-20
00006224820238260269,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE ITAPETININGA,,SAJ,Eletrônico,0,2023-02-15,2024-07-20
00023432920238260562,TJSP,JE,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,,SAJ,Eletrônico,0,2023-02-15,2024-08-01
10199803820228260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2023-09-29
10516006620208260576,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2024-05-28
10116070420218260019,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,11ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2023-07-27
10187440620228260309,TJSP,G2,Apelação / Remessa Necessária,1728,Fornecimento de medicamentos,1,1ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-16,2024-07-19
10029316520228260073,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,11ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2023-07-27
00066132720238260100,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,24 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-16,2024-07-20
00042594520238260224,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,09 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-02-16,2024-08-25
10069025120228260625,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,7ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2024-02-26
00050614320238260224,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,01 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-02-16,2024-08-25
20340918220238260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,2,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2023-07-27
20341905220238260000,TJSP,G2,Pedido de Efeito Suspensivo à Apelação,12357,Tratamento médico-hospitalar,1,6ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2023-07-27
00008277520238260011,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,02 CIVEL DE PINHEIROS,,SAJ,Eletrônico,0,2023-02-16,2024-07-19
00020496820238260564,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,02 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-02-16,2024-08-26
10036770220238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-02-16,2024-02-28
10088944620228260011,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,8ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-02-16,2024-04-26
00048954120238260602,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,06 CIVEL DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-02-17,2024-03-10
00022401620238260564,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,09 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-02-17,2024-08-26
00007539820238260438,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,VARA JUIZADO ESP. CIVEL CRIM. DE PENAPOLIS,,SAJ,Eletrônico,0,2023-02-17,2024-08-27
10038002920228260590,TJSP,G2,Apelação / Remessa Necessária,1728,Fornecimento de medicamentos,1,11ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-17,2024-07-20
10010718320218260228,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-17,2024-07-20
00067085720238260100,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento Domiciliar (Home Care),1,30 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-17,2025-08-14
00005997320238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-17,2024-02-28
00005970620238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-17,2024-02-28
10081071720228260011,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
10038026320218260483,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
10068530520228260077,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
00022011920238260564,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,08 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-02-17,2024-08-26
00007349220238260438,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE PENAPOLIS,,SAJ,Eletrônico,0,2023-02-17,2024-08-27
00005892920238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-17,2024-02-28
10215215320218260032,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
20131172420238260000,TJSP,G2,Agravo Interno Cível,1208,Fornecimento de medicamentos,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
10364970220218260053,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,13ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-17,2024-07-20
10067868620228260482,TJSP,G2,Remessa Necessária Cível,199,Fornecimento de medicamentos,1,7ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
00005875920238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-17,2024-02-28
10154524620228260007,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,8ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-17,2024-07-19
00006421020238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-22,2024-02-28
10039386420238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE PIRAJUI,3538907.0,SAJ,Eletrônico,0,2023-02-22,2024-02-28
00004154020238260272,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,01 CUMULATIVA DE ITAPIRA,,SAJ,Eletrônico,0,2023-02-22,2024-08-26
00020833220238260309,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE JUNDIAI,,SAJ,Eletrônico,0,2023-02-22,2024-08-25
00019404320238260309,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE JUNDIAI,,SAJ,Eletrônico,0,2023-02-22,2024-08-25
00006265620238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-22,2024-02-28
00028584120238260602,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-02-22,2023-07-20
00006360320238260408,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESPECIAL CIVEL DE OURINHOS,3534708.0,SAJ,Eletrônico,0,2023-02-22,2024-02-28
00068263320238260100,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,10 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-22,2024-07-20
30004196620238260000,TJSP,G2,Agravo Interno Cível,1208,Fornecimento de medicamentos,1,5ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-02-22,2024-07-19
00077054020238260100,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,45 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-02-23,2025-08-12
00011074720238260625,TJSP,JE,Cumprimento de sentença,156,Serviços Hospitalares,1,VARA JUIZADO ESP. CIVEL CRIM. DE TAUBATE,,SAJ,Eletrônico,0,2023-02-23,2024-07-31
00030896820238260602,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-02-23,2023-12-04
00003937920238260272,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPIRA,,SAJ,Eletrônico,0,2023-02-23,2024-12-13
10001455320238260060,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Tratamento médico-hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE AURIFLAMA,3504206.0,SAJ,Eletrônico,0,2023-02-23,2024-02-28
10784775020198260100,TJSP,G2,Embargos de Declaração Cível,1689,Planos de Saúde,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-02-23,2024-07-19
00009143120238260011,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE PINHEIROS,,SAJ,Eletrônico,0,2023-02-23,2025-08-11
00006522720238260126,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Tratamento médico-hospitalar,1,02 CIVEL DE CARAGUATATUBA,3510500.0,SAJ,Eletrônico,0,2023-02-24,2024-03-25
00004371620238260655,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE VARZEA PAULISTA,,SAJ,Eletrônico,0,2023-02-24,2024-08-26
